Time,Susceptible,Exposed,Infectious,Recovered
146.8000,0.0306,0.0000,0.0000,0.9694
146.8100,0.0306,0.0000,0.0000,0.9694
146.8200,0.0306,0.0000,0.0000,0.9694
146.8300,0.0306,0.0000,0.0000,0.9694
146.8400,0.0306,0.0000,0.0000,0.9694
146.8500,0.0306,0.0000,0.0000,0.9694
146.8600,0.0305,0.0000,0.0000,0.9694
146.8700,0.0305,0.0000,0.0000,0.9694
146.8800,0.0305,0.0000,0.0000,0.9694
146.8900,0.0305,0.0000,0.0000,0.9694
146.9000,0.0305,0.0000,0.0000,0.9694
146.9100,0.0305,0.0000,0.0000,0.9694
146.9200,0.0305,0.0000,0.0000,0.9694
146.9300,0.0305,0.0000,0.0000,0.9694
146.9400,0.0305,0.0000,0.0000,0.9694
146.9500,0.0305,0.0000,0.0000,0.9694
146.9600,0.0305,0.0000,0.0000,0.9694
146.9700,0.0305,0.0000,0.0000,0.9694
146.9800,0.0305,0.0000,0.0000,0.9694
146.9900,0.0305,0.0000,0.0000,0.9694
147.0000,0.0305,0.0000,0.0000,0.9694
147.0100,0.0305,0.0000,0.0000,0.9694
147.0200,0.0305,0.0000,0.0000,0.9694
147.0300,0.0305,0.0000,0.0000,0.9694
147.0400,0.0305,0.0000,0.0000,0.9694
147.0500,0.0305,0.0000,0.0000,0.9694
147.0600,0.0305,0.0000,0.0000,0.9694
147.0700,0.0305,0.0000,0.0000,0.9694
147.0800,0.0305,0.0000,0.0000,0.9694
147.0900,0.0305,0.0000,0.0000,0.9694
147.1000,0.0305,0.0000,0.0000,0.9694
147.1100,0.0305,0.0000,0.0000,0.9694
147.1200,0.0305,0.0000,0.0000,0.9694
147.1300,0.0305,0.0000,0.0000,0.9694
147.1400,0.0305,0.0000,0.0000,0.9694
147.1500,0.0305,0.0000,0.0000,0.9694
147.1600,0.0305,0.0000,0.0000,0.9694
147.1700,0.0305,0.0000,0.0000,0.9694
147.1800,0.0305,0.0000,0.0000,0.9694
147.1900,0.0305,0.0000,0.0000,0.9694
147.2000,0.0305,0.0000,0.0000,0.9694
147.2100,0.0305,0.0000,0.0000,0.9694
147.2200,0.0305,0.0000,0.0000,0.9694
147.2300,0.0305,0.0000,0.0000,0.9694
147.2400,0.0305,0.0000,0.0000,0.9694
147.2500,0.0305,0.0000,0.0000,0.9694
147.2600,0.0305,0.0000,0.0000,0.9694
147.2700,0.0305,0.0000,0.0000,0.9694
147.2800,0.0305,0.0000,0.0000,0.9694
147.2900,0.0305,0.0000,0.0000,0.9694
147.3000,0.0305,0.0000,0.0000,0.9694
147.3100,0.0305,0.0000,0.0000,0.9694
147.3200,0.0305,0.0000,0.0000,0.9694
147.3300,0.0305,0.0000,0.0000,0.9694
147.3400,0.0305,0.0000,0.0000,0.9694
147.3500,0.0305,0.0000,0.0000,0.9694
147.3600,0.0305,0.0000,0.0000,0.9694
147.3700,0.0305,0.0000,0.0000,0.9694
147.3800,0.0305,0.0000,0.0000,0.9694
147.3900,0.0305,0.0000,0.0000,0.9694
147.4000,0.0305,0.0000,0.0000,0.9694
147.4100,0.0305,0.0000,0.0000,0.9694
147.4200,0.0305,0.0000,0.0000,0.9694
147.4300,0.0305,0.0000,0.0000,0.9694
147.4400,0.0305,0.0000,0.0000,0.9694
147.4500,0.0305,0.0000,0.0000,0.9694
147.4600,0.0305,0.0000,0.0000,0.9694
147.4700,0.0305,0.0000,0.0000,0.9694
147.4800,0.0305,0.0000,0.0000,0.9694
147.4900,0.0305,0.0000,0.0000,0.9694
147.5000,0.0305,0.0000,0.0000,0.9694
147.5100,0.0305,0.0000,0.0000,0.9694
147.5200,0.0305,0.0000,0.0000,0.9694
147.5300,0.0305,0.0000,0.0000,0.9694
147.5400,0.0305,0.0000,0.0000,0.9694
147.5500,0.0305,0.0000,0.0000,0.9694
147.5600,0.0305,0.0000,0.0000,0.9694
147.5700,0.0305,0.0000,0.0000,0.9694
147.5800,0.0305,0.0000,0.0000,0.9694
147.5900,0.0305,0.0000,0.0000,0.9694
147.6000,0.0305,0.0000,0.0000,0.9694
147.6100,0.0305,0.0000,0.0000,0.9694
147.6200,0.0305,0.0000,0.0000,0.9694
147.6300,0.0305,0.0000,0.0000,0.9694
147.6400,0.0305,0.0000,0.0000,0.9694
147.6500,0.0305,0.0000,0.0000,0.9694
147.6600,0.0305,0.0000,0.0000,0.9694
147.6700,0.0305,0.0000,0.0000,0.9695
147.6800,0.0305,0.0000,0.0000,0.9695
147.6900,0.0305,0.0000,0.0000,0.9695
147.7000,0.0305,0.0000,0.0000,0.9695
147.7100,0.0305,0.0000,0.0000,0.9695
147.7200,0.0305,0.0000,0.0000,0.9695
147.7300,0.0305,0.0000,0.0000,0.9695
147.7400,0.0305,0.0000,0.0000,0.9695
147.7500,0.0305,0.0000,0.0000,0.9695
147.7600,0.0305,0.0000,0.0000,0.9695
147.7700,0.0305,0.0000,0.0000,0.9695
147.7800,0.0305,0.0000,0.0000,0.9695
147.7900,0.0305,0.0000,0.0000,0.9695
147.8000,0.0305,0.0000,0.0000,0.9695
147.8100,0.0305,0.0000,0.0000,0.9695
147.8200,0.0305,0.0000,0.0000,0.9695
147.8300,0.0305,0.0000,0.0000,0.9695
147.8400,0.0305,0.0000,0.0000,0.9695
147.8500,0.0305,0.0000,0.0000,0.9695
147.8600,0.0305,0.0000,0.0000,0.9695
147.8700,0.0305,0.0000,0.0000,0.9695
147.8800,0.0305,0.0000,0.0000,0.9695
147.8900,0.0305,0.0000,0.0000,0.9695
147.9000,0.0305,0.0000,0.0000,0.9695
147.9100,0.0305,0.0000,0.0000,0.9695
147.9200,0.0305,0.0000,0.0000,0.9695
147.9300,0.0305,0.0000,0.0000,0.9695
147.9400,0.0305,0.0000,0.0000,0.9695
147.9500,0.0305,0.0000,0.0000,0.9695
147.9600,0.0305,0.0000,0.0000,0.9695
147.9700,0.0305,0.0000,0.0000,0.9695
147.9800,0.0305,0.0000,0.0000,0.9695
147.9900,0.0305,0.0000,0.0000,0.9695
148.0000,0.0305,0.0000,0.0000,0.9695
148.0100,0.0305,0.0000,0.0000,0.9695
148.0200,0.0305,0.0000,0.0000,0.9695
148.0300,0.0305,0.0000,0.0000,0.9695
148.0400,0.0305,0.0000,0.0000,0.9695
148.0500,0.0305,0.0000,0.0000,0.9695
148.0600,0.0305,0.0000,0.0000,0.9695
148.0700,0.0305,0.0000,0.0000,0.9695
148.0800,0.0305,0.0000,0.0000,0.9695
148.0900,0.0305,0.0000,0.0000,0.9695
148.1000,0.0305,0.0000,0.0000,0.9695
148.1100,0.0305,0.0000,0.0000,0.9695
148.1200,0.0305,0.0000,0.0000,0.9695
148.1300,0.0305,0.0000,0.0000,0.9695
148.1400,0.0305,0.0000,0.0000,0.9695
148.1500,0.0305,0.0000,0.0000,0.9695
148.1600,0.0305,0.0000,0.0000,0.9695
148.1700,0.0305,0.0000,0.0000,0.9695
148.1800,0.0305,0.0000,0.0000,0.9695
148.1900,0.0305,0.0000,0.0000,0.9695
148.2000,0.0305,0.0000,0.0000,0.9695
148.2100,0.0305,0.0000,0.0000,0.9695
148.2200,0.0305,0.0000,0.0000,0.9695
148.2300,0.0305,0.0000,0.0000,0.9695
148.2400,0.0305,0.0000,0.0000,0.9695
148.2500,0.0305,0.0000,0.0000,0.9695
148.2600,0.0305,0.0000,0.0000,0.9695
148.2700,0.0305,0.0000,0.0000,0.9695
148.2800,0.0305,0.0000,0.0000,0.9695
148.2900,0.0305,0.0000,0.0000,0.9695
148.3000,0.0305,0.0000,0.0000,0.9695
148.3100,0.0305,0.0000,0.0000,0.9695
148.3200,0.0305,0.0000,0.0000,0.9695
148.3300,0.0305,0.0000,0.0000,0.9695
148.3400,0.0305,0.0000,0.0000,0.9695
148.3500,0.0305,0.0000,0.0000,0.9695
148.3600,0.0305,0.0000,0.0000,0.9695
148.3700,0.0305,0.0000,0.0000,0.9695
148.3800,0.0305,0.0000,0.0000,0.9695
148.3900,0.0305,0.0000,0.0000,0.9695
148.4000,0.0305,0.0000,0.0000,0.9695
148.4100,0.0305,0.0000,0.0000,0.9695
148.4200,0.0305,0.0000,0.0000,0.9695
148.4300,0.0305,0.0000,0.0000,0.9695
148.4400,0.0305,0.0000,0.0000,0.9695
148.4500,0.0305,0.0000,0.0000,0.9695
148.4600,0.0305,0.0000,0.0000,0.9695
148.4700,0.0305,0.0000,0.0000,0.9695
148.4800,0.0305,0.0000,0.0000,0.9695
148.4900,0.0304,0.0000,0.0000,0.9695
148.5000,0.0304,0.0000,0.0000,0.9695
148.5100,0.0304,0.0000,0.0000,0.9695
148.5200,0.0304,0.0000,0.0000,0.9695
148.5300,0.0304,0.0000,0.0000,0.9695
148.5400,0.0304,0.0000,0.0000,0.9695
148.5500,0.0304,0.0000,0.0000,0.9695
148.5600,0.0304,0.0000,0.0000,0.9695
148.5700,0.0304,0.0000,0.0000,0.9695
148.5800,0.0304,0.0000,0.0000,0.9695
148.5900,0.0304,0.0000,0.0000,0.9695
148.6000,0.0304,0.0000,0.0000,0.9695
148.6100,0.0304,0.0000,0.0000,0.9695
148.6200,0.0304,0.0000,0.0000,0.9695
148.6300,0.0304,0.0000,0.0000,0.9695
148.6400,0.0304,0.0000,0.0000,0.9695
148.6500,0.0304,0.0000,0.0000,0.9695
148.6600,0.0304,0.0000,0.0000,0.9695
148.6700,0.0304,0.0000,0.0000,0.9695
148.6800,0.0304,0.0000,0.0000,0.9695
148.6900,0.0304,0.0000,0.0000,0.9695
148.7000,0.0304,0.0000,0.0000,0.9695
148.7100,0.0304,0.0000,0.0000,0.9695
148.7200,0.0304,0.0000,0.0000,0.9695
148.7300,0.0304,0.0000,0.0000,0.9695
148.7400,0.0304,0.0000,0.0000,0.9695
148.7500,0.0304,0.0000,0.0000,0.9695
148.7600,0.0304,0.0000,0.0000,0.9695
148.7700,0.0304,0.0000,0.0000,0.9695
148.7800,0.0304,0.0000,0.0000,0.9695
148.7900,0.0304,0.0000,0.0000,0.9695
148.8000,0.0304,0.0000,0.0000,0.9695
148.8100,0.0304,0.0000,0.0000,0.9695
148.8200,0.0304,0.0000,0.0000,0.9695
148.8300,0.0304,0.0000,0.0000,0.9695
148.8400,0.0304,0.0000,0.0000,0.9695
148.8500,0.0304,0.0000,0.0000,0.9695
148.8600,0.0304,0.0000,0.0000,0.9695
148.8700,0.0304,0.0000,0.0000,0.9695
148.8800,0.0304,0.0000,0.0000,0.9695
148.8900,0.0304,0.0000,0.0000,0.9695
148.9000,0.0304,0.0000,0.0000,0.9695
148.9100,0.0304,0.0000,0.0000,0.9695
148.9200,0.0304,0.0000,0.0000,0.9695
148.9300,0.0304,0.0000,0.0000,0.9695
148.9400,0.0304,0.0000,0.0000,0.9695
148.9500,0.0304,0.0000,0.0000,0.9695
148.9600,0.0304,0.0000,0.0000,0.9695
148.9700,0.0304,0.0000,0.0000,0.9695
148.9800,0.0304,0.0000,0.0000,0.9695
148.9900,0.0304,0.0000,0.0000,0.9695
149.0000,0.0304,0.0000,0.0000,0.9695
149.0100,0.0304,0.0000,0.0000,0.9695
149.0200,0.0304,0.0000,0.0000,0.9695
149.0300,0.0304,0.0000,0.0000,0.9695
149.0400,0.0304,0.0000,0.0000,0.9695
149.0500,0.0304,0.0000,0.0000,0.9695
149.0600,0.0304,0.0000,0.0000,0.9695
149.0700,0.0304,0.0000,0.0000,0.9695
149.0800,0.0304,0.0000,0.0000,0.9695
149.0900,0.0304,0.0000,0.0000,0.9695
149.1000,0.0304,0.0000,0.0000,0.9695
149.1100,0.0304,0.0000,0.0000,0.9695
149.1200,0.0304,0.0000,0.0000,0.9695
149.1300,0.0304,0.0000,0.0000,0.9695
149.1400,0.0304,0.0000,0.0000,0.9695
149.1500,0.0304,0.0000,0.0000,0.9695
149.1600,0.0304,0.0000,0.0000,0.9695
149.1700,0.0304,0.0000,0.0000,0.9695
149.1800,0.0304,0.0000,0.0000,0.9695
149.1900,0.0304,0.0000,0.0000,0.9695
149.2000,0.0304,0.0000,0.0000,0.9695
149.2100,0.0304,0.0000,0.0000,0.9696
149.2200,0.0304,0.0000,0.0000,0.9696
149.2300,0.0304,0.0000,0.0000,0.9696
149.2400,0.0304,0.0000,0.0000,0.9696
149.2500,0.0304,0.0000,0.0000,0.9696
149.2600,0.0304,0.0000,0.0000,0.9696
149.2700,0.0304,0.0000,0.0000,0.9696
149.2800,0.0304,0.0000,0.0000,0.9696
149.2900,0.0304,0.0000,0.0000,0.9696
149.3000,0.0304,0.0000,0.0000,0.9696
149.3100,0.0304,0.0000,0.0000,0.9696
149.3200,0.0304,0.0000,0.0000,0.9696
149.3300,0.0304,0.0000,0.0000,0.9696
149.3400,0.0304,0.0000,0.0000,0.9696
149.3500,0.0304,0.0000,0.0000,0.9696
149.3600,0.0304,0.0000,0.0000,0.9696
149.3700,0.0304,0.0000,0.0000,0.9696
149.3800,0.0304,0.0000,0.0000,0.9696
149.3900,0.0304,0.0000,0.0000,0.9696
149.4000,0.0304,0.0000,0.0000,0.9696
149.4100,0.0304,0.0000,0.0000,0.9696
149.4200,0.0304,0.0000,0.0000,0.9696
149.4300,0.0304,0.0000,0.0000,0.9696
149.4400,0.0304,0.0000,0.0000,0.9696
149.4500,0.0304,0.0000,0.0000,0.9696
149.4600,0.0304,0.0000,0.0000,0.9696
149.4700,0.0304,0.0000,0.0000,0.9696
149.4800,0.0304,0.0000,0.0000,0.9696
149.4900,0.0304,0.0000,0.0000,0.9696
149.5000,0.0304,0.0000,0.0000,0.9696
149.5100,0.0304,0.0000,0.0000,0.9696
149.5200,0.0304,0.0000,0.0000,0.9696
149.5300,0.0304,0.0000,0.0000,0.9696
149.5400,0.0304,0.0000,0.0000,0.9696
149.5500,0.0304,0.0000,0.0000,0.9696
149.5600,0.0304,0.0000,0.0000,0.9696
149.5700,0.0304,0.0000,0.0000,0.9696
149.5800,0.0304,0.0000,0.0000,0.9696
149.5900,0.0304,0.0000,0.0000,0.9696
149.6000,0.0304,0.0000,0.0000,0.9696
149.6100,0.0304,0.0000,0.0000,0.9696
149.6200,0.0304,0.0000,0.0000,0.9696
149.6300,0.0304,0.0000,0.0000,0.9696
149.6400,0.0304,0.0000,0.0000,0.9696
149.6500,0.0304,0.0000,0.0000,0.9696
149.6600,0.0304,0.0000,0.0000,0.9696
149.6700,0.0304,0.0000,0.0000,0.9696
149.6800,0.0304,0.0000,0.0000,0.9696
149.6900,0.0304,0.0000,0.0000,0.9696
149.7000,0.0304,0.0000,0.0000,0.9696
149.7100,0.0304,0.0000,0.0000,0.9696
149.7200,0.0304,0.0000,0.0000,0.9696
149.7300,0.0304,0.0000,0.0000,0.9696
149.7400,0.0304,0.0000,0.0000,0.9696
149.7500,0.0304,0.0000,0.0000,0.9696
149.7600,0.0304,0.0000,0.0000,0.9696
149.7700,0.0304,0.0000,0.0000,0.9696
149.7800,0.0304,0.0000,0.0000,0.9696
149.7900,0.0304,0.0000,0.0000,0.9696
149.8000,0.0304,0.0000,0.0000,0.9696
149.8100,0.0304,0.0000,0.0000,0.9696
149.8200,0.0304,0.0000,0.0000,0.9696
149.8300,0.0304,0.0000,0.0000,0.9696
149.8400,0.0304,0.0000,0.0000,0.9696
149.8500,0.0304,0.0000,0.0000,0.9696
149.8600,0.0304,0.0000,0.0000,0.9696
149.8700,0.0304,0.0000,0.0000,0.9696
149.8800,0.0304,0.0000,0.0000,0.9696
149.8900,0.0304,0.0000,0.0000,0.9696
149.9000,0.0304,0.0000,0.0000,0.9696
149.9100,0.0304,0.0000,0.0000,0.9696
149.9200,0.0304,0.0000,0.0000,0.9696
149.9300,0.0304,0.0000,0.0000,0.9696
149.9400,0.0304,0.0000,0.0000,0.9696
149.9500,0.0304,0.0000,0.0000,0.9696
149.9600,0.0304,0.0000,0.0000,0.9696
149.9700,0.0304,0.0000,0.0000,0.9696
149.9800,0.0304,0.0000,0.0000,0.9696
149.9900,0.0304,0.0000,0.0000,0.9696
150.0000,0.0304,0.0000,0.0000,0.9696
150.0100,0.0304,0.0000,0.0000,0.9696
150.0200,0.0304,0.0000,0.0000,0.9696
150.0300,0.0304,0.0000,0.0000,0.9696
150.0400,0.0304,0.0000,0.0000,0.9696
150.0500,0.0304,0.0000,0.0000,0.9696
150.0600,0.0304,0.0000,0.0000,0.9696
150.0700,0.0304,0.0000,0.0000,0.9696
150.0800,0.0304,0.0000,0.0000,0.9696
150.0900,0.0304,0.0000,0.0000,0.9696
150.1000,0.0304,0.0000,0.0000,0.9696
150.1100,0.0304,0.0000,0.0000,0.9696
150.1200,0.0303,0.0000,0.0000,0.9696
150.1300,0.0303,0.0000,0.0000,0.9696
150.1400,0.0303,0.0000,0.0000,0.9696
150.1500,0.0303,0.0000,0.0000,0.9696
150.1600,0.0303,0.0000,0.0000,0.9696
150.1700,0.0303,0.0000,0.0000,0.9696
150.1800,0.0303,0.0000,0.0000,0.9696
150.1900,0.0303,0.0000,0.0000,0.9696
150.2000,0.0303,0.0000,0.0000,0.9696
150.2100,0.0303,0.0000,0.0000,0.9696
150.2200,0.0303,0.0000,0.0000,0.9696
150.2300,0.0303,0.0000,0.0000,0.9696
150.2400,0.0303,0.0000,0.0000,0.9696
150.2500,0.0303,0.0000,0.0000,0.9696
150.2600,0.0303,0.0000,0.0000,0.9696
150.2700,0.0303,0.0000,0.0000,0.9696
150.2800,0.0303,0.0000,0.0000,0.9696
150.2900,0.0303,0.0000,0.0000,0.9696
150.3000,0.0303,0.0000,0.0000,0.9696
150.3100,0.0303,0.0000,0.0000,0.9696
150.3200,0.0303,0.0000,0.0000,0.9696
150.3300,0.0303,0.0000,0.0000,0.9696
150.3400,0.0303,0.0000,0.0000,0.9696
150.3500,0.0303,0.0000,0.0000,0.9696
150.3600,0.0303,0.0000,0.0000,0.9696
150.3700,0.0303,0.0000,0.0000,0.9696
150.3800,0.0303,0.0000,0.0000,0.9696
150.3900,0.0303,0.0000,0.0000,0.9696
150.4000,0.0303,0.0000,0.0000,0.9696
150.4100,0.0303,0.0000,0.0000,0.9696
150.4200,0.0303,0.0000,0.0000,0.9696
150.4300,0.0303,0.0000,0.0000,0.9696
150.4400,0.0303,0.0000,0.0000,0.9696
150.4500,0.0303,0.0000,0.0000,0.9696
150.4600,0.0303,0.0000,0.0000,0.9696
150.4700,0.0303,0.0000,0.0000,0.9696
150.4800,0.0303,0.0000,0.0000,0.9696
150.4900,0.0303,0.0000,0.0000,0.9696
150.5000,0.0303,0.0000,0.0000,0.9696
150.5100,0.0303,0.0000,0.0000,0.9696
150.5200,0.0303,0.0000,0.0000,0.9696
150.5300,0.0303,0.0000,0.0000,0.9696
150.5400,0.0303,0.0000,0.0000,0.9696
150.5500,0.0303,0.0000,0.0000,0.9696
150.5600,0.0303,0.0000,0.0000,0.9696
150.5700,0.0303,0.0000,0.0000,0.9696
150.5800,0.0303,0.0000,0.0000,0.9696
150.5900,0.0303,0.0000,0.0000,0.9696
150.6000,0.0303,0.0000,0.0000,0.9696
150.6100,0.0303,0.0000,0.0000,0.9696
150.6200,0.0303,0.0000,0.0000,0.9696
150.6300,0.0303,0.0000,0.0000,0.9696
150.6400,0.0303,0.0000,0.0000,0.9696
150.6500,0.0303,0.0000,0.0000,0.9696
150.6600,0.0303,0.0000,0.0000,0.9696
150.6700,0.0303,0.0000,0.0000,0.9696
150.6800,0.0303,0.0000,0.0000,0.9696
150.6900,0.0303,0.0000,0.0000,0.9696
150.7000,0.0303,0.0000,0.0000,0.9696
150.7100,0.0303,0.0000,0.0000,0.9696
150.7200,0.0303,0.0000,0.0000,0.9696
150.7300,0.0303,0.0000,0.0000,0.9696
150.7400,0.0303,0.0000,0.0000,0.9696
150.7500,0.0303,0.0000,0.0000,0.9696
150.7600,0.0303,0.0000,0.0000,0.9697
150.7700,0.0303,0.0000,0.0000,0.9697
150.7800,0.0303,0.0000,0.0000,0.9697
150.7900,0.0303,0.0000,0.0000,0.9697
150.8000,0.0303,0.0000,0.0000,0.9697
150.8100,0.0303,0.0000,0.0000,0.9697
150.8200,0.0303,0.0000,0.0000,0.9697
150.8300,0.0303,0.0000,0.0000,0.9697
150.8400,0.0303,0.0000,0.0000,0.9697
150.8500,0.0303,0.0000,0.0000,0.9697
150.8600,0.0303,0.0000,0.0000,0.9697
150.8700,0.0303,0.0000,0.0000,0.9697
150.8800,0.0303,0.0000,0.0000,0.9697
150.8900,0.0303,0.0000,0.0000,0.9697
150.9000,0.0303,0.0000,0.0000,0.9697
150.9100,0.0303,0.0000,0.0000,0.9697
150.9200,0.0303,0.0000,0.0000,0.9697
150.9300,0.0303,0.0000,0.0000,0.9697
150.9400,0.0303,0.0000,0.0000,0.9697
150.9500,0.0303,0.0000,0.0000,0.9697
150.9600,0.0303,0.0000,0.0000,0.9697
150.9700,0.0303,0.0000,0.0000,0.9697
150.9800,0.0303,0.0000,0.0000,0.9697
150.9900,0.0303,0.0000,0.0000,0.9697
151.0000,0.0303,0.0000,0.0000,0.9697
151.0100,0.0303,0.0000,0.0000,0.9697
151.0200,0.0303,0.0000,0.0000,0.9697
151.0300,0.0303,0.0000,0.0000,0.9697
151.0400,0.0303,0.0000,0.0000,0.9697
151.0500,0.0303,0.0000,0.0000,0.9697
151.0600,0.0303,0.0000,0.0000,0.9697
151.0700,0.0303,0.0000,0.0000,0.9697
151.0800,0.0303,0.0000,0.0000,0.9697
151.0900,0.0303,0.0000,0.0000,0.9697
151.1000,0.0303,0.0000,0.0000,0.9697
151.1100,0.0303,0.0000,0.0000,0.9697
151.1200,0.0303,0.0000,0.0000,0.9697
151.1300,0.0303,0.0000,0.0000,0.9697
151.1400,0.0303,0.0000,0.0000,0.9697
151.1500,0.0303,0.0000,0.0000,0.9697
151.1600,0.0303,0.0000,0.0000,0.9697
151.1700,0.0303,0.0000,0.0000,0.9697
151.1800,0.0303,0.0000,0.0000,0.9697
151.1900,0.0303,0.0000,0.0000,0.9697
151.2000,0.0303,0.0000,0.0000,0.9697
151.2100,0.0303,0.0000,0.0000,0.9697
151.2200,0.0303,0.0000,0.0000,0.9697
151.2300,0.0303,0.0000,0.0000,0.9697
151.2400,0.0303,0.0000,0.0000,0.9697
151.2500,0.0303,0.0000,0.0000,0.9697
151.2600,0.0303,0.0000,0.0000,0.9697
151.2700,0.0303,0.0000,0.0000,0.9697
151.2800,0.0303,0.0000,0.0000,0.9697
151.2900,0.0303,0.0000,0.0000,0.9697
151.3000,0.0303,0.0000,0.0000,0.9697
151.3100,0.0303,0.0000,0.0000,0.9697
151.3200,0.0303,0.0000,0.0000,0.9697
151.3300,0.0303,0.0000,0.0000,0.9697
151.3400,0.0303,0.0000,0.0000,0.9697
151.3500,0.0303,0.0000,0.0000,0.9697
151.3600,0.0303,0.0000,0.0000,0.9697
151.3700,0.0303,0.0000,0.0000,0.9697
151.3800,0.0303,0.0000,0.0000,0.9697
151.3900,0.0303,0.0000,0.0000,0.9697
151.4000,0.0303,0.0000,0.0000,0.9697
151.4100,0.0303,0.0000,0.0000,0.9697
151.4200,0.0303,0.0000,0.0000,0.9697
151.4300,0.0303,0.0000,0.0000,0.9697
151.4400,0.0303,0.0000,0.0000,0.9697
151.4500,0.0303,0.0000,0.0000,0.9697
151.4600,0.0303,0.0000,0.0000,0.9697
151.4700,0.0303,0.0000,0.0000,0.9697
151.4800,0.0303,0.0000,0.0000,0.9697
151.4900,0.0303,0.0000,0.0000,0.9697
151.5000,0.0303,0.0000,0.0000,0.9697
151.5100,0.0303,0.0000,0.0000,0.9697
151.5200,0.0303,0.0000,0.0000,0.9697
151.5300,0.0303,0.0000,0.0000,0.9697
151.5400,0.0303,0.0000,0.0000,0.9697
151.5500,0.0303,0.0000,0.0000,0.9697
151.5600,0.0303,0.0000,0.0000,0.9697
151.5700,0.0303,0.0000,0.0000,0.9697
151.5800,0.0303,0.0000,0.0000,0.9697
151.5900,0.0303,0.0000,0.0000,0.9697
151.6000,0.0303,0.0000,0.0000,0.9697
151.6100,0.0303,0.0000,0.0000,0.9697
151.6200,0.0303,0.0000,0.0000,0.9697
151.6300,0.0303,0.0000,0.0000,0.9697
151.6400,0.0303,0.0000,0.0000,0.9697
151.6500,0.0303,0.0000,0.0000,0.9697
151.6600,0.0303,0.0000,0.0000,0.9697
151.6700,0.0303,0.0000,0.0000,0.9697
151.6800,0.0303,0.0000,0.0000,0.9697
151.6900,0.0303,0.0000,0.0000,0.9697
151.7000,0.0303,0.0000,0.0000,0.9697
151.7100,0.0303,0.0000,0.0000,0.9697
151.7200,0.0303,0.0000,0.0000,0.9697
151.7300,0.0303,0.0000,0.0000,0.9697
151.7400,0.0303,0.0000,0.0000,0.9697
151.7500,0.0303,0.0000,0.0000,0.9697
151.7600,0.0302,0.0000,0.0000,0.9697
151.7700,0.0302,0.0000,0.0000,0.9697
151.7800,0.0302,0.0000,0.0000,0.9697
151.7900,0.0302,0.0000,0.0000,0.9697
151.8000,0.0302,0.0000,0.0000,0.9697
151.8100,0.0302,0.0000,0.0000,0.9697
151.8200,0.0302,0.0000,0.0000,0.9697
151.8300,0.0302,0.0000,0.0000,0.9697
151.8400,0.0302,0.0000,0.0000,0.9697
151.8500,0.0302,0.0000,0.0000,0.9697
151.8600,0.0302,0.0000,0.0000,0.9697
151.8700,0.0302,0.0000,0.0000,0.9697
151.8800,0.0302,0.0000,0.0000,0.9697
151.8900,0.0302,0.0000,0.0000,0.9697
151.9000,0.0302,0.0000,0.0000,0.9697
151.9100,0.0302,0.0000,0.0000,0.9697
151.9200,0.0302,0.0000,0.0000,0.9697
151.9300,0.0302,0.0000,0.0000,0.9697
151.9400,0.0302,0.0000,0.0000,0.9697
151.9500,0.0302,0.0000,0.0000,0.9697
151.9600,0.0302,0.0000,0.0000,0.9697
151.9700,0.0302,0.0000,0.0000,0.9697
151.9800,0.0302,0.0000,0.0000,0.9697
151.9900,0.0302,0.0000,0.0000,0.9697
152.0000,0.0302,0.0000,0.0000,0.9697
152.0100,0.0302,0.0000,0.0000,0.9697
152.0200,0.0302,0.0000,0.0000,0.9697
152.0300,0.0302,0.0000,0.0000,0.9697
152.0400,0.0302,0.0000,0.0000,0.9697
152.0500,0.0302,0.0000,0.0000,0.9697
152.0600,0.0302,0.0000,0.0000,0.9697
152.0700,0.0302,0.0000,0.0000,0.9697
152.0800,0.0302,0.0000,0.0000,0.9697
152.0900,0.0302,0.0000,0.0000,0.9697
152.1000,0.0302,0.0000,0.0000,0.9697
152.1100,0.0302,0.0000,0.0000,0.9697
152.1200,0.0302,0.0000,0.0000,0.9697
152.1300,0.0302,0.0000,0.0000,0.9697
152.1400,0.0302,0.0000,0.0000,0.9697
152.1500,0.0302,0.0000,0.0000,0.9697
152.1600,0.0302,0.0000,0.0000,0.9697
152.1700,0.0302,0.0000,0.0000,0.9697
152.1800,0.0302,0.0000,0.0000,0.9697
152.1900,0.0302,0.0000,0.0000,0.9697
152.2000,0.0302,0.0000,0.0000,0.9697
152.2100,0.0302,0.0000,0.0000,0.9697
152.2200,0.0302,0.0000,0.0000,0.9697
152.2300,0.0302,0.0000,0.0000,0.9697
152.2400,0.0302,0.0000,0.0000,0.9697
152.2500,0.0302,0.0000,0.0000,0.9697
152.2600,0.0302,0.0000,0.0000,0.9697
152.2700,0.0302,0.0000,0.0000,0.9697
152.2800,0.0302,0.0000,0.0000,0.9697
152.2900,0.0302,0.0000,0.0000,0.9697
152.3000,0.0302,0.0000,0.0000,0.9697
152.3100,0.0302,0.0000,0.0000,0.9697
152.3200,0.0302,0.0000,0.0000,0.9698
152.3300,0.0302,0.0000,0.0000,0.9698
152.3400,0.0302,0.0000,0.0000,0.9698
152.3500,0.0302,0.0000,0.0000,0.9698
152.3600,0.0302,0.0000,0.0000,0.9698
152.3700,0.0302,0.0000,0.0000,0.9698
152.3800,0.0302,0.0000,0.0000,0.9698
