Time,Susceptible,Exposed,Infectious,Recovered,Total Infected
37.67,9305.57,410.95,211.71,71.77,622.66
37.68,9304.59,411.52,212.02,71.88,623.54
37.69,9303.60,412.10,212.32,71.98,624.42
37.70,9302.61,412.67,212.63,72.09,625.30
37.71,9301.62,413.25,212.94,72.19,626.18
37.72,9300.63,413.82,213.24,72.30,627.07
37.73,9299.64,414.40,213.55,72.41,627.95
37.74,9298.65,414.98,213.86,72.51,628.84
37.75,9297.65,415.56,214.17,72.62,629.73
37.76,9296.66,416.14,214.47,72.73,630.61
37.77,9295.66,416.72,214.78,72.84,631.50
37.78,9294.66,417.30,215.09,72.94,632.40
37.79,9293.66,417.88,215.40,73.05,633.29
37.80,9292.66,418.47,215.71,73.16,634.18
37.81,9291.66,419.05,216.02,73.27,635.07
37.82,9290.66,419.64,216.33,73.37,635.97
37.83,9289.65,420.22,216.65,73.48,636.87
37.84,9288.64,420.81,216.96,73.59,637.77
37.85,9287.64,421.39,217.27,73.70,638.66
37.86,9286.63,421.98,217.58,73.81,639.56
37.87,9285.62,422.57,217.90,73.92,640.47
37.88,9284.61,423.16,218.21,74.03,641.37
37.89,9283.59,423.75,218.52,74.13,642.27
37.90,9282.58,424.34,218.84,74.24,643.18
37.91,9281.56,424.93,219.15,74.35,644.08
37.92,9280.55,425.52,219.47,74.46,644.99
37.93,9279.53,426.12,219.78,74.57,645.90
37.94,9278.51,426.71,220.10,74.68,646.81
37.95,9277.49,427.30,220.42,74.79,647.72
37.96,9276.46,427.90,220.73,74.90,648.63
37.97,9275.44,428.49,221.05,75.01,649.55
37.98,9274.42,429.09,221.37,75.12,650.46
37.99,9273.39,429.69,221.69,75.23,651.38
38.00,9272.36,430.29,222.01,75.34,652.29
38.01,9271.33,430.89,222.33,75.46,653.21
38.02,9270.30,431.49,222.65,75.57,654.13
38.03,9269.27,432.09,222.97,75.68,655.05
38.04,9268.24,432.69,223.29,75.79,655.97
38.05,9267.20,433.29,223.61,75.90,656.90
38.06,9266.16,433.89,223.93,76.01,657.82
38.07,9265.13,434.50,224.25,76.13,658.75
38.08,9264.09,435.10,224.57,76.24,659.67
38.09,9263.05,435.71,224.90,76.35,660.60
38.10,9262.01,436.31,225.22,76.46,661.53
38.11,9260.96,436.92,225.54,76.57,662.46
38.12,9259.92,437.53,225.87,76.69,663.39
38.13,9258.87,438.13,226.19,76.80,664.33
38.14,9257.83,438.74,226.52,76.91,665.26
38.15,9256.78,439.35,226.84,77.03,666.20
38.16,9255.73,439.96,227.17,77.14,667.13
