Time,Susceptible,Infectious,Recovered
1.2700,0.9866,0.0121,0.0014
1.2800,0.9865,0.0121,0.0014
1.2900,0.9865,0.0121,0.0014
1.3000,0.9865,0.0121,0.0014
1.3100,0.9864,0.0121,0.0014
1.3200,0.9864,0.0121,0.0015
1.3300,0.9864,0.0122,0.0015
1.3400,0.9863,0.0122,0.0015
1.3500,0.9863,0.0122,0.0015
1.3600,0.9863,0.0122,0.0015
1.3700,0.9863,0.0122,0.0015
1.3800,0.9862,0.0122,0.0015
1.3900,0.9862,0.0123,0.0015
1.4000,0.9862,0.0123,0.0016
1.4100,0.9861,0.0123,0.0016
1.4200,0.9861,0.0123,0.0016
1.4300,0.9861,0.0123,0.0016
1.4400,0.9860,0.0124,0.0016
1.4500,0.9860,0.0124,0.0016
1.4600,0.9860,0.0124,0.0016
1.4700,0.9859,0.0124,0.0016
1.4800,0.9859,0.0124,0.0017
1.4900,0.9859,0.0124,0.0017
1.5000,0.9859,0.0125,0.0017
1.5100,0.9858,0.0125,0.0017
1.5200,0.9858,0.0125,0.0017
1.5300,0.9858,0.0125,0.0017
1.5400,0.9857,0.0125,0.0017
1.5500,0.9857,0.0126,0.0017
1.5600,0.9857,0.0126,0.0018
1.5700,0.9856,0.0126,0.0018
1.5800,0.9856,0.0126,0.0018
1.5900,0.9856,0.0126,0.0018
1.6000,0.9855,0.0126,0.0018
1.6100,0.9855,0.0127,0.0018
1.6200,0.9855,0.0127,0.0018
1.6300,0.9855,0.0127,0.0018
1.6400,0.9854,0.0127,0.0019
1.6500,0.9854,0.0127,0.0019
1.6600,0.9854,0.0128,0.0019
1.6700,0.9853,0.0128,0.0019
1.6800,0.9853,0.0128,0.0019
1.6900,0.9853,0.0128,0.0019
1.7000,0.9852,0.0128,0.0019
1.7100,0.9852,0.0129,0.0019
1.7200,0.9852,0.0129,0.0020
1.7300,0.9851,0.0129,0.0020
1.7400,0.9851,0.0129,0.0020
1.7500,0.9851,0.0129,0.0020
1.7600,0.9850,0.0129,0.0020
1.7700,0.9850,0.0130,0.0020
1.7800,0.9850,0.0130,0.0020
1.7900,0.9849,0.0130,0.0020
1.8000,0.9849,0.0130,0.0021
1.8100,0.9849,0.0130,0.0021
1.8200,0.9849,0.0131,0.0021
1.8300,0.9848,0.0131,0.0021
1.8400,0.9848,0.0131,0.0021
1.8500,0.9848,0.0131,0.0021
1.8600,0.9847,0.0131,0.0021
1.8700,0.9847,0.0132,0.0022
1.8800,0.9847,0.0132,0.0022
1.8900,0.9846,0.0132,0.0022
1.9000,0.9846,0.0132,0.0022
1.9100,0.9846,0.0132,0.0022
1.9200,0.9845,0.0133,0.0022
1.9300,0.9845,0.0133,0.0022
1.9400,0.9845,0.0133,0.0022
1.9500,0.9844,0.0133,0.0023
1.9600,0.9844,0.0133,0.0023
1.9700,0.9844,0.0134,0.0023
1.9800,0.9843,0.0134,0.0023
1.9900,0.9843,0.0134,0.0023
2.0000,0.9843,0.0134,0.0023
2.0100,0.9842,0.0134,0.0023
2.0200,0.9842,0.0134,0.0024
2.0300,0.9842,0.0135,0.0024
2.0400,0.9841,0.0135,0.0024
2.0500,0.9841,0.0135,0.0024
2.0600,0.9841,0.0135,0.0024
2.0700,0.9840,0.0135,0.0024
2.0800,0.9840,0.0136,0.0024
2.0900,0.9840,0.0136,0.0024
2.1000,0.9839,0.0136,0.0025
2.1100,0.9839,0.0136,0.0025
2.1200,0.9839,0.0136,0.0025
2.1300,0.9838,0.0137,0.0025
2.1400,0.9838,0.0137,0.0025
2.1500,0.9838,0.0137,0.0025
2.1600,0.9837,0.0137,0.0025
2.1700,0.9837,0.0137,0.0026
2.1800,0.9837,0.0138,0.0026
2.1900,0.9836,0.0138,0.0026
2.2000,0.9836,0.0138,0.0026
2.2100,0.9836,0.0138,0.0026
2.2200,0.9835,0.0138,0.0026
2.2300,0.9835,0.0139,0.0026
2.2400,0.9835,0.0139,0.0027
2.2500,0.9834,0.0139,0.0027
2.2600,0.9834,0.0139,0.0027
2.2700,0.9834,0.0139,0.0027
2.2800,0.9833,0.0140,0.0027
2.2900,0.9833,0.0140,0.0027
2.3000,0.9833,0.0140,0.0027
2.3100,0.9832,0.0140,0.0027
2.3200,0.9832,0.0141,0.0028
2.3300,0.9832,0.0141,0.0028
2.3400,0.9831,0.0141,0.0028
2.3500,0.9831,0.0141,0.0028
2.3600,0.9830,0.0141,0.0028
2.3700,0.9830,0.0142,0.0028
2.3800,0.9830,0.0142,0.0028
2.3900,0.9829,0.0142,0.0029
2.4000,0.9829,0.0142,0.0029
2.4100,0.9829,0.0142,0.0029
2.4200,0.9828,0.0143,0.0029
2.4300,0.9828,0.0143,0.0029
2.4400,0.9828,0.0143,0.0029
2.4500,0.9827,0.0143,0.0029
2.4600,0.9827,0.0143,0.0030
2.4700,0.9827,0.0144,0.0030
2.4800,0.9826,0.0144,0.0030
2.4900,0.9826,0.0144,0.0030
2.5000,0.9826,0.0144,0.0030
2.5100,0.9825,0.0144,0.0030
2.5200,0.9825,0.0145,0.0030
2.5300,0.9825,0.0145,0.0031
2.5400,0.9824,0.0145,0.0031
2.5500,0.9824,0.0145,0.0031
2.5600,0.9823,0.0146,0.0031
2.5700,0.9823,0.0146,0.0031
2.5800,0.9823,0.0146,0.0031
2.5900,0.9822,0.0146,0.0031
2.6000,0.9822,0.0146,0.0032
2.6100,0.9822,0.0147,0.0032
2.6200,0.9821,0.0147,0.0032
2.6300,0.9821,0.0147,0.0032
2.6400,0.9821,0.0147,0.0032
2.6500,0.9820,0.0147,0.0032
2.6600,0.9820,0.0148,0.0033
2.6700,0.9819,0.0148,0.0033
2.6800,0.9819,0.0148,0.0033
2.6900,0.9819,0.0148,0.0033
2.7000,0.9818,0.0148,0.0033
2.7100,0.9818,0.0149,0.0033
2.7200,0.9818,0.0149,0.0033
2.7300,0.9817,0.0149,0.0034
2.7400,0.9817,0.0149,0.0034
2.7500,0.9817,0.0150,0.0034
2.7600,0.9816,0.0150,0.0034
2.7700,0.9816,0.0150,0.0034
2.7800,0.9815,0.0150,0.0034
2.7900,0.9815,0.0150,0.0034
2.8000,0.9815,0.0151,0.0035
2.8100,0.9814,0.0151,0.0035
2.8200,0.9814,0.0151,0.0035
2.8300,0.9814,0.0151,0.0035
2.8400,0.9813,0.0152,0.0035
2.8500,0.9813,0.0152,0.0035
2.8600,0.9813,0.0152,0.0036
2.8700,0.9812,0.0152,0.0036
2.8800,0.9812,0.0152,0.0036
2.8900,0.9811,0.0153,0.0036
2.9000,0.9811,0.0153,0.0036
2.9100,0.9811,0.0153,0.0036
2.9200,0.9810,0.0153,0.0036
2.9300,0.9810,0.0154,0.0037
2.9400,0.9810,0.0154,0.0037
2.9500,0.9809,0.0154,0.0037
2.9600,0.9809,0.0154,0.0037
2.9700,0.9808,0.0154,0.0037
2.9800,0.9808,0.0155,0.0037
2.9900,0.9808,0.0155,0.0038
3.0000,0.9807,0.0155,0.0038
3.0100,0.9807,0.0155,0.0038
3.0200,0.9806,0.0156,0.0038
3.0300,0.9806,0.0156,0.0038
3.0400,0.9806,0.0156,0.0038
3.0500,0.9805,0.0156,0.0038
3.0600,0.9805,0.0156,0.0039
3.0700,0.9805,0.0157,0.0039
3.0800,0.9804,0.0157,0.0039
3.0900,0.9804,0.0157,0.0039
3.1000,0.9803,0.0157,0.0039
3.1100,0.9803,0.0158,0.0039
3.1200,0.9803,0.0158,0.0040
3.1300,0.9802,0.0158,0.0040
3.1400,0.9802,0.0158,0.0040
3.1500,0.9801,0.0159,0.0040
3.1600,0.9801,0.0159,0.0040
3.1700,0.9801,0.0159,0.0040
3.1800,0.9800,0.0159,0.0040
3.1900,0.9800,0.0159,0.0041
3.2000,0.9800,0.0160,0.0041
3.2100,0.9799,0.0160,0.0041
3.2200,0.9799,0.0160,0.0041
3.2300,0.9798,0.0160,0.0041
3.2400,0.9798,0.0161,0.0041
3.2500,0.9798,0.0161,0.0042
3.2600,0.9797,0.0161,0.0042
3.2700,0.9797,0.0161,0.0042
3.2800,0.9796,0.0162,0.0042
3.2900,0.9796,0.0162,0.0042
3.3000,0.9796,0.0162,0.0042
3.3100,0.9795,0.0162,0.0043
3.3200,0.9795,0.0162,0.0043
3.3300,0.9794,0.0163,0.0043
3.3400,0.9794,0.0163,0.0043
3.3500,0.9794,0.0163,0.0043
3.3600,0.9793,0.0163,0.0043
3.3700,0.9793,0.0164,0.0044
3.3800,0.9792,0.0164,0.0044
3.3900,0.9792,0.0164,0.0044
3.4000,0.9792,0.0164,0.0044
3.4100,0.9791,0.0165,0.0044
3.4200,0.9791,0.0165,0.0044
3.4300,0.9790,0.0165,0.0045
3.4400,0.9790,0.0165,0.0045
3.4500,0.9790,0.0166,0.0045
3.4600,0.9789,0.0166,0.0045
3.4700,0.9789,0.0166,0.0045
3.4800,0.9788,0.0166,0.0045
3.4900,0.9788,0.0167,0.0046
3.5000,0.9788,0.0167,0.0046
3.5100,0.9787,0.0167,0.0046
3.5200,0.9787,0.0167,0.0046
3.5300,0.9786,0.0167,0.0046
3.5400,0.9786,0.0168,0.0046
3.5500,0.9785,0.0168,0.0047
3.5600,0.9785,0.0168,0.0047
3.5700,0.9785,0.0168,0.0047
3.5800,0.9784,0.0169,0.0047
3.5900,0.9784,0.0169,0.0047
3.6000,0.9783,0.0169,0.0047
3.6100,0.9783,0.0169,0.0048
3.6200,0.9783,0.0170,0.0048
3.6300,0.9782,0.0170,0.0048
3.6400,0.9782,0.0170,0.0048
3.6500,0.9781,0.0170,0.0048
3.6600,0.9781,0.0171,0.0048
3.6700,0.9781,0.0171,0.0049
3.6800,0.9780,0.0171,0.0049
3.6900,0.9780,0.0171,0.0049
3.7000,0.9779,0.0172,0.0049
3.7100,0.9779,0.0172,0.0049
3.7200,0.9778,0.0172,0.0049
3.7300,0.9778,0.0172,0.0050
3.7400,0.9778,0.0173,0.0050
3.7500,0.9777,0.0173,0.0050
3.7600,0.9777,0.0173,0.0050
3.7700,0.9776,0.0173,0.0050
3.7800,0.9776,0.0174,0.0050
3.7900,0.9775,0.0174,0.0051
3.8000,0.9775,0.0174,0.0051
3.8100,0.9775,0.0174,0.0051
3.8200,0.9774,0.0175,0.0051
3.8300,0.9774,0.0175,0.0051
3.8400,0.9773,0.0175,0.0052
3.8500,0.9773,0.0175,0.0052
3.8600,0.9772,0.0176,0.0052
3.8700,0.9772,0.0176,0.0052
3.8800,0.9772,0.0176,0.0052
3.8900,0.9771,0.0176,0.0052
3.9000,0.9771,0.0177,0.0053
3.9100,0.9770,0.0177,0.0053
3.9200,0.9770,0.0177,0.0053
3.9300,0.9769,0.0177,0.0053
3.9400,0.9769,0.0178,0.0053
3.9500,0.9769,0.0178,0.0053
3.9600,0.9768,0.0178,0.0054
3.9700,0.9768,0.0178,0.0054
3.9800,0.9767,0.0179,0.0054
3.9900,0.9767,0.0179,0.0054
4.0000,0.9766,0.0179,0.0054
4.0100,0.9766,0.0179,0.0055
4.0200,0.9766,0.0180,0.0055
4.0300,0.9765,0.0180,0.0055
4.0400,0.9765,0.0180,0.0055
4.0500,0.9764,0.0181,0.0055
4.0600,0.9764,0.0181,0.0055
4.0700,0.9763,0.0181,0.0056
4.0800,0.9763,0.0181,0.0056
4.0900,0.9762,0.0182,0.0056
4.1000,0.9762,0.0182,0.0056
4.1100,0.9762,0.0182,0.0056
4.1200,0.9761,0.0182,0.0057
4.1300,0.9761,0.0183,0.0057
4.1400,0.9760,0.0183,0.0057
4.1500,0.9760,0.0183,0.0057
4.1600,0.9759,0.0183,0.0057
4.1700,0.9759,0.0184,0.0057
4.1800,0.9758,0.0184,0.0058
4.1900,0.9758,0.0184,0.0058
4.2000,0.9758,0.0184,0.0058
4.2100,0.9757,0.0185,0.0058
4.2200,0.9757,0.0185,0.0058
4.2300,0.9756,0.0185,0.0059
4.2400,0.9756,0.0186,0.0059
4.2500,0.9755,0.0186,0.0059
4.2600,0.9755,0.0186,0.0059
4.2700,0.9754,0.0186,0.0059
4.2800,0.9754,0.0187,0.0059
4.2900,0.9753,0.0187,0.0060
4.3000,0.9753,0.0187,0.0060
4.3100,0.9753,0.0187,0.0060
4.3200,0.9752,0.0188,0.0060
4.3300,0.9752,0.0188,0.0060
4.3400,0.9751,0.0188,0.0061
4.3500,0.9751,0.0188,0.0061
4.3600,0.9750,0.0189,0.0061
4.3700,0.9750,0.0189,0.0061
4.3800,0.9749,0.0189,0.0061
4.3900,0.9749,0.0190,0.0062
4.4000,0.9748,0.0190,0.0062
4.4100,0.9748,0.0190,0.0062
4.4200,0.9748,0.0190,0.0062
4.4300,0.9747,0.0191,0.0062
4.4400,0.9747,0.0191,0.0062
4.4500,0.9746,0.0191,0.0063
4.4600,0.9746,0.0191,0.0063
4.4700,0.9745,0.0192,0.0063
4.4800,0.9745,0.0192,0.0063
4.4900,0.9744,0.0192,0.0063
4.5000,0.9744,0.0193,0.0064
4.5100,0.9743,0.0193,0.0064
4.5200,0.9743,0.0193,0.0064
4.5300,0.9742,0.0193,0.0064
4.5400,0.9742,0.0194,0.0064
4.5500,0.9741,0.0194,0.0065
4.5600,0.9741,0.0194,0.0065
4.5700,0.9740,0.0195,0.0065
4.5800,0.9740,0.0195,0.0065
4.5900,0.9740,0.0195,0.0065
4.6000,0.9739,0.0195,0.0066
4.6100,0.9739,0.0196,0.0066
4.6200,0.9738,0.0196,0.0066
4.6300,0.9738,0.0196,0.0066
4.6400,0.9737,0.0197,0.0066
4.6500,0.9737,0.0197,0.0067
4.6600,0.9736,0.0197,0.0067
4.6700,0.9736,0.0197,0.0067
4.6800,0.9735,0.0198,0.0067
4.6900,0.9735,0.0198,0.0067
4.7000,0.9734,0.0198,0.0068
4.7100,0.9734,0.0198,0.0068
4.7200,0.9733,0.0199,0.0068
4.7300,0.9733,0.0199,0.0068
4.7400,0.9732,0.0199,0.0068
4.7500,0.9732,0.0200,0.0069
4.7600,0.9731,0.0200,0.0069
4.7700,0.9731,0.0200,0.0069
4.7800,0.9730,0.0200,0.0069
4.7900,0.9730,0.0201,0.0069
4.8000,0.9729,0.0201,0.0070
4.8100,0.9729,0.0201,0.0070
4.8200,0.9728,0.0202,0.0070
4.8300,0.9728,0.0202,0.0070
4.8400,0.9727,0.0202,0.0070
4.8500,0.9727,0.0203,0.0071
4.8600,0.9726,0.0203,0.0071
4.8700,0.9726,0.0203,0.0071
4.8800,0.9725,0.0203,0.0071
4.8900,0.9725,0.0204,0.0071
4.9000,0.9724,0.0204,0.0072
4.9100,0.9724,0.0204,0.0072
4.9200,0.9724,0.0205,0.0072
4.9300,0.9723,0.0205,0.0072
4.9400,0.9723,0.0205,0.0072
4.9500,0.9722,0.0205,0.0073
4.9600,0.9722,0.0206,0.0073
4.9700,0.9721,0.0206,0.0073
4.9800,0.9721,0.0206,0.0073
4.9900,0.9720,0.0207,0.0073
5.0000,0.9720,0.0207,0.0074
5.0100,0.9719,0.0207,0.0074
5.0200,0.9719,0.0207,0.0074
5.0300,0.9718,0.0208,0.0074
5.0400,0.9717,0.0208,0.0074
5.0500,0.9717,0.0208,0.0075
5.0600,0.9716,0.0209,0.0075
5.0700,0.9716,0.0209,0.0075
5.0800,0.9715,0.0209,0.0075
5.0900,0.9715,0.0210,0.0075
5.1000,0.9714,0.0210,0.0076
5.1100,0.9714,0.0210,0.0076
5.1200,0.9713,0.0210,0.0076
5.1300,0.9713,0.0211,0.0076
5.1400,0.9712,0.0211,0.0077
5.1500,0.9712,0.0211,0.0077
5.1600,0.9711,0.0212,0.0077
5.1700,0.9711,0.0212,0.0077
5.1800,0.9710,0.0212,0.0077
5.1900,0.9710,0.0213,0.0078
5.2000,0.9709,0.0213,0.0078
5.2100,0.9709,0.0213,0.0078
5.2200,0.9708,0.0213,0.0078
5.2300,0.9708,0.0214,0.0078
5.2400,0.9707,0.0214,0.0079
5.2500,0.9707,0.0214,0.0079
5.2600,0.9706,0.0215,0.0079
5.2700,0.9706,0.0215,0.0079
5.2800,0.9705,0.0215,0.0080
5.2900,0.9705,0.0216,0.0080
5.3000,0.9704,0.0216,0.0080
5.3100,0.9704,0.0216,0.0080
5.3200,0.9703,0.0217,0.0080
5.3300,0.9703,0.0217,0.0081
5.3400,0.9702,0.0217,0.0081
5.3500,0.9701,0.0217,0.0081
5.3600,0.9701,0.0218,0.0081
5.3700,0.9700,0.0218,0.0081
5.3800,0.9700,0.0218,0.0082
5.3900,0.9699,0.0219,0.0082
5.4000,0.9699,0.0219,0.0082
5.4100,0.9698,0.0219,0.0082
5.4200,0.9698,0.0220,0.0083
5.4300,0.9697,0.0220,0.0083
5.4400,0.9697,0.0220,0.0083
5.4500,0.9696,0.0221,0.0083
5.4600,0.9696,0.0221,0.0083
5.4700,0.9695,0.0221,0.0084
5.4800,0.9695,0.0222,0.0084
5.4900,0.9694,0.0222,0.0084
5.5000,0.9694,0.0222,0.0084
5.5100,0.9693,0.0222,0.0085
5.5200,0.9692,0.0223,0.0085
5.5300,0.9692,0.0223,0.0085
5.5400,0.9691,0.0223,0.0085
5.5500,0.9691,0.0224,0.0085
5.5600,0.9690,0.0224,0.0086
5.5700,0.9690,0.0224,0.0086
5.5800,0.9689,0.0225,0.0086
5.5900,0.9689,0.0225,0.0086
5.6000,0.9688,0.0225,0.0087
5.6100,0.9688,0.0226,0.0087
5.6200,0.9687,0.0226,0.0087
5.6300,0.9686,0.0226,0.0087
5.6400,0.9686,0.0227,0.0087
5.6500,0.9685,0.0227,0.0088
5.6600,0.9685,0.0227,0.0088
5.6700,0.9684,0.0228,0.0088
5.6800,0.9684,0.0228,0.0088
5.6900,0.9683,0.0228,0.0089
5.7000,0.9683,0.0229,0.0089
5.7100,0.9682,0.0229,0.0089
5.7200,0.9681,0.0229,0.0089
5.7300,0.9681,0.0230,0.0090
5.7400,0.9680,0.0230,0.0090
5.7500,0.9680,0.0230,0.0090
5.7600,0.9679,0.0231,0.0090
5.7700,0.9679,0.0231,0.0090
5.7800,0.9678,0.0231,0.0091
5.7900,0.9678,0.0232,0.0091
5.8000,0.9677,0.0232,0.0091
5.8100,0.9676,0.0232,0.0091
5.8200,0.9676,0.0233,0.0092
5.8300,0.9675,0.0233,0.0092
5.8400,0.9675,0.0233,0.0092
5.8500,0.9674,0.0234,0.0092
5.8600,0.9674,0.0234,0.0093
5.8700,0.9673,0.0234,0.0093
5.8800,0.9673,0.0234,0.0093
5.8900,0.9672,0.0235,0.0093
5.9000,0.9671,0.0235,0.0093
5.9100,0.9671,0.0235,0.0094
5.9200,0.9670,0.0236,0.0094
5.9300,0.9670,0.0236,0.0094
5.9400,0.9669,0.0236,0.0094
5.9500,0.9669,0.0237,0.0095
5.9600,0.9668,0.0237,0.0095
5.9700,0.9667,0.0238,0.0095
5.9800,0.9667,0.0238,0.0095
5.9900,0.9666,0.0238,0.0096
6.0000,0.9666,0.0239,0.0096
6.0100,0.9665,0.0239,0.0096
6.0200,0.9665,0.0239,0.0096
6.0300,0.9664,0.0240,0.0097
6.0400,0.9663,0.0240,0.0097
6.0500,0.9663,0.0240,0.0097
6.0600,0.9662,0.0241,0.0097
6.0700,0.9662,0.0241,0.0097
6.0800,0.9661,0.0241,0.0098
6.0900,0.9660,0.0242,0.0098
6.1000,0.9660,0.0242,0.0098
6.1100,0.9659,0.0242,0.0098
6.1200,0.9659,0.0243,0.0099
6.1300,0.9658,0.0243,0.0099
6.1400,0.9658,0.0243,0.0099
6.1500,0.9657,0.0244,0.0099
6.1600,0.9656,0.0244,0.0100
6.1700,0.9656,0.0244,0.0100
6.1800,0.9655,0.0245,0.0100
6.1900,0.9655,0.0245,0.0100
6.2000,0.9654,0.0245,0.0101
6.2100,0.9653,0.0246,0.0101
6.2200,0.9653,0.0246,0.0101
6.2300,0.9652,0.0246,0.0101
6.2400,0.9652,0.0247,0.0102
6.2500,0.9651,0.0247,0.0102
6.2600,0.9650,0.0247,0.0102
6.2700,0.9650,0.0248,0.0102
6.2800,0.9649,0.0248,0.0103
6.2900,0.9649,0.0248,0.0103
6.3000,0.9648,0.0249,0.0103
6.3100,0.9647,0.0249,0.0103
6.3200,0.9647,0.0250,0.0104
6.3300,0.9646,0.0250,0.0104
6.3400,0.9646,0.0250,0.0104
6.3500,0.9645,0.0251,0.0104
6.3600,0.9644,0.0251,0.0105
6.3700,0.9644,0.0251,0.0105
6.3800,0.9643,0.0252,0.0105
6.3900,0.9643,0.0252,0.0105
6.4000,0.9642,0.0252,0.0106
6.4100,0.9641,0.0253,0.0106
6.4200,0.9641,0.0253,0.0106
6.4300,0.9640,0.0253,0.0106
6.4400,0.9640,0.0254,0.0107
6.4500,0.9639,0.0254,0.0107
6.4600,0.9638,0.0255,0.0107
6.4700,0.9638,0.0255,0.0107
6.4800,0.9637,0.0255,0.0108
6.4900,0.9636,0.0256,0.0108
6.5000,0.9636,0.0256,0.0108
6.5100,0.9635,0.0256,0.0108
6.5200,0.9635,0.0257,0.0109
6.5300,0.9634,0.0257,0.0109
6.5400,0.9633,0.0257,0.0109
6.5500,0.9633,0.0258,0.0109
6.5600,0.9632,0.0258,0.0110
6.5700,0.9632,0.0258,0.0110
6.5800,0.9631,0.0259,0.0110
6.5900,0.9630,0.0259,0.0110
6.6000,0.9630,0.0260,0.0111
6.6100,0.9629,0.0260,0.0111
6.6200,0.9628,0.0260,0.0111
6.6300,0.9628,0.0261,0.0112
6.6400,0.9627,0.0261,0.0112
6.6500,0.9627,0.0261,0.0112
6.6600,0.9626,0.0262,0.0112
6.6700,0.9625,0.0262,0.0113
6.6800,0.9625,0.0263,0.0113
6.6900,0.9624,0.0263,0.0113
6.7000,0.9623,0.0263,0.0113
6.7100,0.9623,0.0264,0.0114
6.7200,0.9622,0.0264,0.0114
6.7300,0.9621,0.0264,0.0114
6.7400,0.9621,0.0265,0.0114
6.7500,0.9620,0.0265,0.0115
6.7600,0.9620,0.0265,0.0115
6.7700,0.9619,0.0266,0.0115
6.7800,0.9618,0.0266,0.0115
6.7900,0.9618,0.0267,0.0116
6.8000,0.9617,0.0267,0.0116
6.8100,0.9616,0.0267,0.0116
6.8200,0.9616,0.0268,0.0117
6.8300,0.9615,0.0268,0.0117
6.8400,0.9614,0.0268,0.0117
6.8500,0.9614,0.0269,0.0117
6.8600,0.9613,0.0269,0.0118
6.8700,0.9612,0.0270,0.0118
6.8800,0.9612,0.0270,0.0118
6.8900,0.9611,0.0270,0.0118
6.9000,0.9611,0.0271,0.0119
6.9100,0.9610,0.0271,0.0119
6.9200,0.9609,0.0272,0.0119
6.9300,0.9609,0.0272,0.0120
6.9400,0.9608,0.0272,0.0120
6.9500,0.9607,0.0273,0.0120
6.9600,0.9607,0.0273,0.0120
6.9700,0.9606,0.0273,0.0121
6.9800,0.9605,0.0274,0.0121
6.9900,0.9605,0.0274,0.0121
7.0000,0.9604,0.0275,0.0121
7.0100,0.9603,0.0275,0.0122
7.0200,0.9603,0.0275,0.0122
7.0300,0.9602,0.0276,0.0122
7.0400,0.9601,0.0276,0.0123
7.0500,0.9601,0.0277,0.0123
7.0600,0.9600,0.0277,0.0123
7.0700,0.9599,0.0277,0.0123
7.0800,0.9599,0.0278,0.0124
7.0900,0.9598,0.0278,0.0124
7.1000,0.9597,0.0278,0.0124
7.1100,0.9597,0.0279,0.0124
7.1200,0.9596,0.0279,0.0125
7.1300,0.9595,0.0280,0.0125
7.1400,0.9595,0.0280,0.0125
7.1500,0.9594,0.0280,0.0126
7.1600,0.9593,0.0281,0.0126
7.1700,0.9593,0.0281,0.0126
7.1800,0.9592,0.0282,0.0126
7.1900,0.9591,0.0282,0.0127
7.2000,0.9591,0.0282,0.0127
7.2100,0.9590,0.0283,0.0127
7.2200,0.9589,0.0283,0.0128
7.2300,0.9589,0.0284,0.0128
7.2400,0.9588,0.0284,0.0128
7.2500,0.9587,0.0284,0.0128
7.2600,0.9587,0.0285,0.0129
7.2700,0.9586,0.0285,0.0129
7.2800,0.9585,0.0286,0.0129
7.2900,0.9585,0.0286,0.0130
7.3000,0.9584,0.0286,0.0130
7.3100,0.9583,0.0287,0.0130
7.3200,0.9582,0.0287,0.0130
7.3300,0.9582,0.0288,0.0131
7.3400,0.9581,0.0288,0.0131
7.3500,0.9580,0.0288,0.0131
7.3600,0.9580,0.0289,0.0132
7.3700,0.9579,0.0289,0.0132
7.3800,0.9578,0.0290,0.0132
7.3900,0.9578,0.0290,0.0132
7.4000,0.9577,0.0290,0.0133
7.4100,0.9576,0.0291,0.0133
7.4200,0.9576,0.0291,0.0133
7.4300,0.9575,0.0292,0.0134
7.4400,0.9574,0.0292,0.0134
7.4500,0.9573,0.0292,0.0134
7.4600,0.9573,0.0293,0.0134
7.4700,0.9572,0.0293,0.0135
7.4800,0.9571,0.0294,0.0135
7.4900,0.9571,0.0294,0.0135
7.5000,0.9570,0.0294,0.0136
7.5100,0.9569,0.0295,0.0136
7.5200,0.9569,0.0295,0.0136
7.5300,0.9568,0.0296,0.0137
7.5400,0.9567,0.0296,0.0137
7.5500,0.9566,0.0296,0.0137
7.5600,0.9566,0.0297,0.0137
7.5700,0.9565,0.0297,0.0138
7.5800,0.9564,0.0298,0.0138
7.5900,0.9564,0.0298,0.0138
7.6000,0.9563,0.0299,0.0139
7.6100,0.9562,0.0299,0.0139
7.6200,0.9561,0.0299,0.0139
7.6300,0.9561,0.0300,0.0139
7.6400,0.9560,0.0300,0.0140
7.6500,0.9559,0.0301,0.0140
7.6600,0.9559,0.0301,0.0140
7.6700,0.9558,0.0301,0.0141
7.6800,0.9557,0.0302,0.0141
7.6900,0.9556,0.0302,0.0141
7.7000,0.9556,0.0303,0.0142
7.7100,0.9555,0.0303,0.0142
7.7200,0.9554,0.0304,0.0142
7.7300,0.9554,0.0304,0.0143
7.7400,0.9553,0.0304,0.0143
7.7500,0.9552,0.0305,0.0143
7.7600,0.9551,0.0305,0.0143
7.7700,0.9551,0.0306,0.0144
7.7800,0.9550,0.0306,0.0144
7.7900,0.9549,0.0307,0.0144
7.8000,0.9548,0.0307,0.0145
7.8100,0.9548,0.0307,0.0145
7.8200,0.9547,0.0308,0.0145
7.8300,0.9546,0.0308,0.0146
7.8400,0.9545,0.0309,0.0146
7.8500,0.9545,0.0309,0.0146
7.8600,0.9544,0.0310,0.0146
7.8700,0.9543,0.0310,0.0147
7.8800,0.9543,0.0310,0.0147
7.8900,0.9542,0.0311,0.0147
7.9000,0.9541,0.0311,0.0148
7.9100,0.9540,0.0312,0.0148
7.9200,0.9540,0.0312,0.0148
7.9300,0.9539,0.0313,0.0149
7.9400,0.9538,0.0313,0.0149
7.9500,0.9537,0.0313,0.0149
7.9600,0.9537,0.0314,0.0150
7.9700,0.9536,0.0314,0.0150
7.9800,0.9535,0.0315,0.0150
7.9900,0.9534,0.0315,0.0151
8.0000,0.9534,0.0316,0.0151
8.0100,0.9533,0.0316,0.0151
8.0200,0.9532,0.0316,0.0151
8.0300,0.9531,0.0317,0.0152
8.0400,0.9531,0.0317,0.0152
8.0500,0.9530,0.0318,0.0152
8.0600,0.9529,0.0318,0.0153
8.0700,0.9528,0.0319,0.0153
8.0800,0.9528,0.0319,0.0153
8.0900,0.9527,0.0320,0.0154
8.1000,0.9526,0.0320,0.0154
8.1100,0.9525,0.0320,0.0154
8.1200,0.9524,0.0321,0.0155
8.1300,0.9524,0.0321,0.0155
8.1400,0.9523,0.0322,0.0155
8.1500,0.9522,0.0322,0.0156
8.1600,0.9521,0.0323,0.0156
8.1700,0.9521,0.0323,0.0156
8.1800,0.9520,0.0324,0.0157
8.1900,0.9519,0.0324,0.0157
8.2000,0.9518,0.0324,0.0157
8.2100,0.9518,0.0325,0.0158
8.2200,0.9517,0.0325,0.0158
8.2300,0.9516,0.0326,0.0158
8.2400,0.9515,0.0326,0.0159
8.2500,0.9514,0.0327,0.0159
